Brix R411_Value,pH R411_Value,Total cell count R411_Value,Budding ratio R411_Value,TSAI R411_Value,%Alcohol R411_Value,%Acidity R411_Value,Temp. R411_Value,level R411_Value,viable cell count R411_Value
5.699999809265137,4.599999904632568,575.0,54.34782409667969,0.0,4.400000095367432,0.5199999809265137,33.24101734161377,309.9430847167969,96.69564819335938
5.599999904632568,4.649999856948853,512.5,54.95169067382812,0.0,4.650000095367432,0.5199999809265137,33.17006301879883,309.9430847167969,97.01449203491211
5.5,4.699999809265137,450.0,55.55555725097656,0.0,4.900000095367432,0.5199999809265137,33.10368576049805,309.9430847167969,97.33333587646484
5.400000095367432,4.900000095367432,475.0,50.0,0.0,4.599999904632568,0.5199999809265137,33.03730850219726,309.9430847167969,97.47368621826172
5.299999952316284,4.75,512.5,54.54545402526855,0.0,4.75,0.5199999809265137,32.97093124389649,309.9430847167969,97.00957107543945
5.199999809265137,4.599999904632568,550.0,59.09090805053711,0.0,4.900000095367432,0.5199999809265137,32.9045539855957,309.9798706054688,96.54545593261719
5.299999952316284,4.599999904632568,534.375,60.87075424194336,0.0,4.950000047683716,0.5199999809265137,32.83817672729492,310.0166564941406,97.69469451904297
5.400000095367432,4.599999904632568,518.75,62.65060043334961,0.0,5.0,0.5199999809265137,33.00640773773193,310.0534423828125,98.84393310546875
5.400000095367432,4.599999904632568,493.75,68.35443115234375,0.0,4.900000095367432,0.5199999809265137,33.17463874816895,310.0902282714844,97.36842346191406
5.300000031789144,4.666666666666667,504.1666666666667,68.58549499511719,0.0,4.833333333333333,0.5199999809265137,33.34286975860596,310.1270141601562,97.48371124267578
5.199999968210856,4.733333428700765,514.5833333333334,68.81655883789062,0.0,4.766666571299235,0.5199999809265137,33.51110076904297,310.3533833821614,97.5989990234375
5.099999904632568,4.800000190734863,525.0,69.04762268066406,0.0,4.699999809265137,0.5199999809265137,33.43556849161784,310.5797526041667,97.71428680419922
5.142857074737549,4.771428721291678,521.4285714285714,67.0408194405692,0.0,4.671428407941546,0.5199999809265137,33.36003621419271,310.8061218261719,97.86938912527901
5.185714244842529,4.742857251848493,517.8571428571429,65.03401620047433,0.0,4.642857006617954,0.5199999809265137,33.28450393676758,320.7385864257812,98.02449144635882
5.22857141494751,4.714285782405308,514.2857142857143,63.02721296037947,0.0,4.614285605294364,0.5199999809265137,33.20897165934245,319.7127990722656,98.17959376743862
5.27142858505249,4.685714312962124,510.7142857142857,61.0204097202846,0.0,4.585714203970773,0.5199999809265137,33.13343938191732,325.7826232910156,98.33469608851841
5.314285755157471,4.657142843518939,507.1428571428572,59.01360648018974,0.0,4.557142802647182,0.5199999809265137,33.05790710449219,338.0743713378906,98.48979840959821
5.357142925262451,4.628571374075753,503.5714285714286,57.00680324009487,0.0,4.528571401323591,0.5199999809265137,33.02128601074219,350.3661193847656,98.64490073067802
5.400000095367432,4.599999904632568,500.0,55.0,0.0,4.5,0.5199999809265137,32.98466491699219,350.3059895833333,98.80000305175781
5.25,4.599999904632568,515.625,56.91176414489746,0.0,4.650000095367432,0.5199999809265137,32.94804382324219,350.2458597819011,98.83502960205078
5.099999904632568,4.599999904632568,531.25,58.82352828979492,0.0,4.800000190734863,0.5199999809265137,33.26772054036459,350.1857299804688,98.87005615234375
5.199999809265137,4.699999809265137,581.25,43.0107536315918,0.0,4.599999904632568,0.5199999809265137,33.58739725748698,350.1256001790364,97.9345932006836
5.219999837875366,4.699999809265137,576.875,45.68642234802246,0.0,4.609999895095825,0.5199999809265137,33.90707397460938,350.0654703776042,97.89949798583984
5.239999866485595,4.699999809265137,572.5,48.36209106445312,0.0,4.619999885559082,0.5199999809265137,33.51224613189697,350.0053405761719,97.8644027709961
5.259999895095826,4.699999809265137,568.125,51.03775978088379,0.0,4.629999876022339,0.5199999809265137,33.11741828918457,349.665771484375,97.82930755615234
5.279999923706055,4.699999809265137,563.75,53.71342849731445,0.0,4.639999866485596,0.5199999809265137,32.72259044647217,326.3202819824219,97.7942123413086
5.299999952316284,4.699999809265137,559.375,56.38909721374512,0.0,4.649999856948853,0.5199999809265137,32.32776260375977,324.8488159179688,97.75911712646484
5.319999980926513,4.699999809265137,555.0,59.06476593017578,0.0,4.659999847412109,0.5199999809265137,32.3995493108576,323.3773498535156,97.7240219116211
5.340000009536743,4.699999809265137,550.625,61.74043464660645,0.0,4.669999837875366,0.5199999809265137,32.47133601795543,319.7127990722656,97.68892669677734
5.360000038146973,4.699999809265137,546.25,64.41610336303711,0.0,4.679999828338623,0.5199999809265137,32.54312272505327,308.0259094238281,97.6538314819336
5.380000066757202,4.699999809265137,541.875,67.09177207946777,0.0,4.68999981880188,0.5199999809265137,32.6149094321511,298.4330444335938,97.61873626708984
5.400000095367432,4.699999809265137,537.5,69.76744079589844,0.0,4.699999809265137,0.5199999809265137,32.68669613924894,290.5132598876953,97.5836410522461
5.400000095367432,4.699999809265137,550.0,68.94352068219867,0.0,4.699999809265137,0.5199999809265137,32.75848284634677,282.5934753417969,97.65454973493304
5.400000095367432,4.699999809265137,562.5,68.11960056849888,0.0,4.699999809265137,0.5199999809265137,32.8302695534446,275.9718627929688,97.72545841761998
5.400000095367432,4.699999809265137,575.0,67.29568045479911,0.0,4.699999809265137,0.5199999809265137,32.90205626054244,272.1446228027344,97.79636710030692
5.400000095367432,4.699999809265137,587.5,66.47176034109933,0.0,4.699999809265137,0.5199999809265137,32.97384296764027,258.5547180175781,97.86727578299386
5.400000095367432,4.699999809265137,600.0,65.64784022739956,0.0,4.699999809265137,0.5199999809265137,33.0456296747381,255.5905609130859,97.9381844656808
5.400000095367432,4.699999809265137,612.5,64.82392011369977,0.0,4.699999809265137,0.5199999809265137,33.11741638183594,248.275644938151,98.00909314836774
5.400000095367432,4.699999809265137,625.0,64.0,0.0,4.699999809265137,0.5199999809265137,32.76767997741699,240.9607289632162,98.08000183105469
5.416666746139526,4.666666507720947,627.0833333333334,61.83006540934245,0.0,4.666666507720947,0.5199999809265137,32.41794357299805,233.6458129882812,97.74691899617513
5.433333396911621,4.633333206176758,629.1666666666666,59.6601308186849,0.0,4.633333206176758,0.5199999809265137,32.0682071685791,227.7386932373047,97.41383616129558
5.450000047683716,4.599999904632568,631.25,57.49019622802734,0.0,4.599999904632568,0.5199999809265137,31.71847076416016,210.6611175537109,97.08075332641602
5.466666698455811,4.566666603088379,633.3333333333334,55.32026163736979,0.0,4.566666603088379,0.5199999809265137,31.36873435974121,200.7322158813477,96.74767049153645
5.483333349227905,4.533333301544189,635.4166666666666,53.15032704671223,0.0,4.533333301544189,0.5199999809265137,31.0913670279763,190.8033142089844,96.4145876566569
5.5,4.5,637.5,50.98039245605469,0.0,4.5,0.5199999809265137,30.81399969621138,174.6029586791992,96.08150482177734
5.550000031789144,4.5,609.375,52.26143836975098,0.00232876718860783,4.466666698455811,0.5196712138718121,30.53663236444647,158.4026031494141,96.27261098225911
5.600000063578288,4.5,581.25,53.54248428344727,0.004657534377215659,4.433333396911621,0.5193424468171106,30.25926503268155,140.6105346679688,96.46371714274089
5.650000095367432,4.5,553.125,54.82353019714355,0.006986301565823489,4.400000095367432,0.5190136797624092,29.98189770091664,136.266845703125,96.65482330322266
5.700000127156575,4.5,525.0,56.10457611083984,0.009315068754431319,4.366666793823242,0.5186849127077077,29.70453036915172,129.8362426757812,96.84592946370442
5.75000015894572,4.5,496.875,57.38562202453613,0.01164383594303915,4.333333492279053,0.5183561456530061,29.42716303738681,111.3579406738281,97.0370356241862
5.800000190734863,4.5,468.75,58.66666793823242,0.01397260313164698,4.300000190734863,0.5180273785983046,29.14979570562189,87.92403030395508,97.22814178466797
5.797206894645478,4.500558658685098,468.907122905028,58.68901429629193,0.01630137032025481,4.298324212681647,0.5176986115436032,28.87242837385698,64.49011993408203,97.2294997316499
5.794413598556092,4.501117317370197,469.0642458100559,58.71136065435143,0.01863013750886264,4.296648234628432,0.5173698444889017,28.59506104209206,59.26921844482422,97.23085767863184
5.791620302466707,4.501675976055294,469.2213687150838,58.73370701241094,0.02095890469747047,4.294972256575217,0.5170410774342001,28.31769371032715,31.91963648796082,97.23221562561376
5.788827006377321,4.502234634740392,469.3784916201117,58.75605337047044,0.0232876718860783,4.293296278522002,0.5167123103794986,28.31769371032715,4.570054531097412,97.23357357259569
5.786033710287936,4.502793293425491,469.5356145251397,58.77839972852995,0.02561643907468613,4.291620300468786,0.5163835433247971,26.56900978088379,3.060851796219747,97.23493151957763
5.78324041419855,4.503351952110589,469.6927374301676,58.80074608658945,0.02794520626329396,4.28994432241557,0.5160547762700957,24.02609252929688,1.551649061342081,97.23628946655955
5.780447118109165,4.503910610795687,469.8498603351956,58.82309244464896,0.03027397345190179,4.288268344362355,0.5157260092153941,23.41039085388184,0.0424463264644146,97.23764741354148
5.777653822019779,4.504469269480786,470.0069832402235,58.84543880270846,0.03260274064050962,4.286592366309139,0.5153972421606926,23.52025604248047,0.06745933861072574,97.23900536052342
